File_Path,File_Name,Artist,Source,Label,Group_ID,Artist_Group,Text_Prompt
data\REAL\art_5400\Giotto_di_Bondone_83.jpg,Giotto_di_Bondone_83.jpg,Giotto di Bondone,REAL,0,Giotto_di_Bondone_83,nan,"Giotto di Bondone, Art, Medieval inspiration, angel holding object, star, 1000-1400 CE, forced perspective, graceful balance, arched doorways, exquisite clothing detail, figurative sculptures, psychological symbolism, figurative art, monumentalism, symmetrical figures, wings outstretched, holding onto a scroll, fine art realism, relief, haunting figuratives."
data\DALL-E/art\Vasiliy_Kandinskiy_87.jpg,Vasiliy_Kandinskiy_87.jpg,,DALL-E,1,Vasiliy_Kandinskiy_87,Vasiliy Kandinskiy,"Vasiliy Kandinskiy, Art, Abstract, colorful shapes and lines, light yellow and black, Viennese Actionism, elaborate designs, gestural markings, pictorial space, poster, purple, yellow, white background, symbolic elements, dark green, Futurism, tightly composed scenes, mechanical designs, zigzags, abstract figure with bird, Soviet Avant-garde, infinity nets, colorized, multi-layered figures, geometric forms, black-and-white graphic, Vienna secession, scattered composition, curvilinear shapes, Memphis design."
data\DALL-E/art\Paul_Cezanne_42.jpg,Paul_Cezanne_42.jpg,,DALL-E,1,Paul_Cezanne_42,Paul Cezanne,"Paul Cezanne, Art, Neo-impressionism, oil on canvas, strip painting, nouveau réalisme, fawncore, several women by a lake, feminine body, interlaced figures, light beige, light azure, light white, light indigo, sky-blue, naturalistic color palette, naturalistic poses, light pink, Group Zero, Nul Group, free brushwork, 1887, summer, women in the woods."
data\REAL\art_5400\Titian_27.jpg,Titian_27.jpg,Titian,REAL,0,Titian_27,nan,"Titian, Art, Madonna and child, children, donkey, traditional color scheme, lucid development, exacting precision, precious materials, most holy serving the son, softly organic, playful, colorful depictions, biblical iconography, mythological references, infant and children with young men in countryside, religious symbolism, delicate touch, light crimson and blue, frequent use of yellow, woman on a horse, iconographic symbolism, Mediterranean landscapes, functionality emphasis."
data\REAL\art_5400\Raphael_63.jpg,Raphael_63.jpg,Raphael,REAL,0,Raphael_63,nan,"Raphael, Art, Lady with a cross, dark green and magenta, 1000-1400 CE, portraitures, woman sitting with hand clasped, early Renaissance, Dansaekhwa, 18th century woman, Pictorat, rose, rustic Renaissance realism, 3840x2160, Swiss realism, dark emerald and gold, 1000-1400 CE"
data\DALL-E/art\Vincent_van_Gogh_117.jpg,Vincent_van_Gogh_117.jpg,,DALL-E,1,Vincent_van_Gogh_117,Vincent van Gogh,"Vincent van Gogh, Art, Black and white drawing, man carrying sack, marine theme, subtle tonal values, working class subjects, 1860-1969 period, cargopunk, romanticized realism, utilitarian, grainy, brooding mood, basket carrier, sea and coast, depictions of labor, grainy noir, whistlerian, monochromatic scheme, non-representational, traincore."
data\DALL-E/art\Paul_Gauguin_257.jpg,Paul_Gauguin_257.jpg,,DALL-E,1,Paul_Gauguin_257,Paul Gauguin,"Paul Gauguin, Art, Vase on Canvas, 1860-1969, Violet and Navy, Grandiose Color Schemes, Art of Tonga, Extravagant Table Settings, Image Noise, 1900-1917, Painting of London, Post-Impressionist Still Lifes, Violet and Black, Color-Field, Lightbox, Cloisonnism, Vase of Flowers, Impressionistic Surfaces, Dark White and Violet, Violet and Aquamarine, Texture-Rich Compositions, Table with Pansies, Light Red and Blue, Dark White and Violet, Eclectic Curatorial Style"
data\REAL\art_5400\Amedeo_Modigliani_141.jpg,Amedeo_Modigliani_141.jpg,Amedeo Modigliani,REAL,0,Amedeo_Modigliani_141,nan,"Amedeo Modigliani, Art, Head of young woman, 1923, dark emerald and indigo, expressionistic coloration, portraitures, Face of woman, dark teal and light red, strong facial expression, appropriation, non-representational, Post-impressionist fauvism, light navy and dark emerald, distinct facial features, serene faces, Man with head covered in black paint, fauvist figuratism, 1900–1917, light orange and azure, oil portraitures"
data\Dreamstudio/art\Paul_Gauguin_192.jpg,Paul_Gauguin_192.jpg,,DreamStudio,1,Paul_Gauguin_192,Paul Gauguin,"Paul Gauguin, Art, Plate of Fruit, Table with Bowls, Indonesian Art, Human-Canvas Integration, Traditional Vietnamese, Somber Mood, Depictions of Labor, Large-Scale Canvas, Large Canvas Paintings, Large-Scale Portraits, Quito School, Figuratively Textured, Yiannis Moralis, Lively Tableaus, Extravagant Table Settings, Chinese Cultural Themes, Human Emotions, Inuit Art, Khmer Art, Art of Tonga"
data\StarryAI/art\Edvard_Munch_3.png,Edvard_Munch_3.png,,StarryAI,1,Edvard_Munch_3,Edvard Munch,"Edvard Munch, Art, The Scream painting, two people, light red and dark black, detailed crowd scenes, richly colored skies, elegant, emotive faces, hellish background, mural painting, mysterious figures, Berlin Secession, serene faces, wandering eye, distorted and exaggerated human figures, captivatingly atmospheric cityscapes."
data\REAL\art_5400\Mikhail_Vrubel_104.jpg,Mikhail_Vrubel_104.jpg,Mikhail Vrubel,REAL,0,Mikhail_Vrubel_104,nan,"Mikhail Vrubel, Art, Drawing of a woman dressed in fanciful costume, light gold and orange, ritualistic masks, 1860–1969, light aquamarine and crimson, classical figures, oriental, naturalistic figures, red and gold, costume design, light orange and light cyan, mythological references, 'Death in the guise of Lord Debussy' costumes sketch, Tang Dynasty, light amber and orange, blink-and-you-miss-it detail, nouveau réalisme, woman in long dress, 1918–1939 interwar period, exquisite clothing detail, red and aquamarine, Samikshavad, Berlin Secession"
data\REAL\art_5400\Jan_van_Eyck_68.jpg,Jan_van_Eyck_68.jpg,Jan van Eyck,REAL,0,Jan_van_Eyck_68,nan,"Jan van Eyck, Art, Old man, red robe, no tie, altarpiece, distinct facial features, quantumpunk, pigeoncore, meticulous design, spot metering, rector Franz Edward, c 1545, light red, dark maroon, large canvas format, arte povera, distinctive noses, 1000–1400 CE, Dutch realism, portrait, red pants, black robe, grandparentcore, patience of a saint, detailed facial features, painting of a man in red, luminist."
data\Dreamstudio/art\Pablo_Picasso_4.jpg,Pablo_Picasso_4.jpg,,DreamStudio,1,Pablo_Picasso_4,Pablo Picasso,"Pablo Picasso, Art, Person's paintings, Berlin secession, manapunk, portrait, bleaches, official art, album covers, post-impressionist fauvism, poignant, Jewish life scenes, manticore, oil portrait circa 1920, bold posters, mallgoth, rendered in Maya, exquisite craftsmanship, man in shirt and tie in front of painting, mythic-art nouveau, German expressionism, melding Mexican and American cultures, light yellow and dark orange, pseudo-historical fiction, psychological portraits, dark emerald and light crimson."
data\Midjourney/art\Vincent_van_Gogh_276.jpg,Vincent_van_Gogh_276.jpg,,Midjourney,1,Vincent_van_Gogh_276,Vincent van Gogh,"Vincent van Gogh, Art, Falcons in flight 1893, chiaroscuro sketches, raw materialism, trompe-l'œil illusionistic detail, detailed sketching, St Paul 1897, bird painting 1904, black and beige, forced perspective drawings, ultrafine detail, brooding mood, manticore, drawing of bird on top of other birds, panoramic scale, street art sensibilities, open bird flying over document, depictions of animals, American works on paper 1880–1950."
data\REAL\art_5400\Piet_Mondrian_9.jpg,Piet_Mondrian_9.jpg,Piet Mondrian,REAL,0,Piet_Mondrian_9,nan,"Piet Mondrian, Art, Red windmill, neo expressionism, distillation of forms, windmill painting, color and reds, German expressionism, punctured canvases, Dutch marine scenes, neo-mosaic, intense color swaths, trompe-l'œil, outlined big red windmill, melting pots, electric color schemes, heavy use of palette knives, oil painting, yellow mill in front, light red and cyan, etchings, 1860–1969, drip painting, woodcut."
data\DALL-E/art\Kazimir_Malevich_79.jpg,Kazimir_Malevich_79.jpg,,DALL-E,1,Kazimir_Malevich_79,Kazimir Malevich,"Kazimir Malevich, Art, Striped, man, red and blue shirt, open wrist, strong facial expression, disfigured forms, meticulous detail, contemporary Chinese art, ballet academia, soviet nonconformist art, portrait painting, light red and blue, hoop, azure, dappled, symmetrical, sovietwave, 1900-1917, expressive body language, intense gaze, queercore."
data\DALL-E/art\Pablo_Picasso_34.jpg,Pablo_Picasso_34.jpg,,DALL-E,1,Pablo_Picasso_34,Pablo Picasso,"Pablo Picasso, Art, House in foreground, trees, cubo-futurism, dark beige and emerald, shaped canvas, landscape inspirations, light brown and emerald, bold and daring compositions, tightly cropped compositions, road with farmhouses, geometric modernism, still life focus, 1900–1917, detailed foliage, asymmetrical forms, heavy shading, bold lines and shapes, French landscape, 1918–1939, interwar, terracotta."
data\REAL\art_5400\Edouard_Manet_9.jpg,Edouard_Manet_9.jpg,Edouard Manet,REAL,0,Edouard_Manet_9,nan,"Edouard Manet, Art, Painting of asparagus in baskets and on a table, large wooden pile, light white, green, azure, bronze, floral still-lifes, wrapped, trompe-l'oeil, 1860–1969 era, dramatic shading, piled/stacked, color-streaked, natural fibers, oil portraiture, bentwood"
data\REAL\art_5400\Pieter_Bruegel_57.jpg,Pieter_Bruegel_57.jpg,Pieter Bruegel,REAL,0,Pieter_Bruegel_57,nan,"Pieter Bruegel, Art, Engraving, nature, river, charming realism, precisionist art, landscape, Germanic art, highly detailed figures, Dutch realism, drawing, 1566, 1630, people, lithograph, commission, dansaekhwa, black and white, trees, water, landscape mastery, exacting precision, panorama, densely patterned imagery"
data\REAL\art_5400\Titian_72.jpg,Titian_72.jpg,Titian,REAL,0,Titian_72,nan,"Titian, Art, Portrait, Man with Beard, Robes, Dark Magenta, Dark Bronze, Black Cape, Jacket, Holding Envelope, Holding Book, Sacricore, Figura Serpentinata, Majestic Ports, Meticulous Detail, Explosive Pigmentation, Dadaist, Neo-Academism, Chiaroscuro Portraits, Exquisite Clothing Detail, Graceful Figures, Oil Painting"
data\REAL\art_5400\Pablo_Picasso_306.jpg,Pablo_Picasso_306.jpg,Pablo Picasso,REAL,0,Pablo_Picasso_306,nan,"Pablo Picasso, Art, Man playing guitar, Vienna Secession, Cosmic Jester, 1918-1939 interwar, striped painting, textured shading, 15th Century, elaborate costumes, masked person holding guitar, chiaroscuro portraitures, clowncore, excessivism, light emerald and red, 16th Century, detailed depiction, fanciful costume design, illusory wallpaper portraits, grotesque"
data\DALL-E/art\Paul_Gauguin_91.jpg,Paul_Gauguin_91.jpg,,DALL-E,1,Paul_Gauguin_91,Paul Gauguin,"Paul Gauguin, Art, Red spoon, bowl, fruit, art of Tonga, rim light, angular composition, vignettes of Paris, red shell with fruit, textural surface, tondo, wood, coconut, light red and bronze, 1860–1969, ultrafine detail, Soviet avant-garde, light black and red, 1900–1917, experimental pottery."
data\REAL\art_5400\Diego_Velazquez_10.jpg,Diego_Velazquez_10.jpg,Diego Velazquez,REAL,0,Diego_Velazquez_10,nan,"Diego Velazquez, Art, Painters at vineyard 1860-1866, Baroque-inspired drama, Majismo, Brown and amber, Heroic masculinity, Vacation dadcore, Picassoesque, Yankeecore, Man holding another man, Bucolic scenes, Lively group compositions, Caravaggism, Light pink and dark amber, Idealized beauty, People next to one another, Valentin de Boulogne, Playful genre scenes, Phoenician art, Earthy palette, Heroic masculinity, Absinthe culture, Drinking, Art historical allusions, Sabbas apterus"
data\DALL-E/art\Vincent_van_Gogh_483.jpg,Vincent_van_Gogh_483.jpg,,DALL-E,1,Vincent_van_Gogh_483,Vincent van Gogh,"Vincent van Gogh, Art, Painting of a man wearing a hat, coloristic intensity, iconic works of art history, light red and blue, strong facial expression, swirling vortexes, whistlerian, kombuchapunk, distinct facial features, self-portraits, derppunk, meticulous pointillism, light teal and light brown, portraitures with hidden meanings, 1000–1400 ce, light red and dark green."
data\StarryAI/art\Georges_Seurat_13.png,Georges_Seurat_13.png,,StarryAI,1,Georges_Seurat_13,Georges Seurat,"Georges Seurat, Art, Person, towns of Boucle, light emerald and dark beige, Pont-Aven school, landscape mastery, grainy, people on a boat by a lake, light gold, rectangular fields, villagecore, happenings, person on the beach, mosaic-like pointillism, captivating harbor views, light gold and green, depiction of rural life, low resolution, original oil painting, Lyme, large scale murals, holotone printing."
data\StarryAI/art\Jan_van_Eyck_15.png,Jan_van_Eyck_15.png,,StarryAI,1,Jan_van_Eyck_15,Jan van Eyck,"Jan van Eyck, Art, Jesus head portrait, beard, Renaissance perspective, anatomy, strong facial expression, sharp attention to detail, distinct facial features, realist attention to detail, male head full of beard and hair, Christian art and architecture, Massurrealism, carved head, biblical grandeur, naturalistic realism, realistic depiction of light"
data\DALL-E/art\Pierre-Auguste_Renoir_108.jpg,Pierre-Auguste_Renoir_108.jpg,,DALL-E,1,Pierre-Auguste_Renoir_108,Pierre-Auguste Renoir,"Pierre-Auguste Renoir, Art, Fruits on wood surface, impressionist colorism, 1900–1917, pink and amber, linear delicacy, impressionist gardens, trompe-l'œil illusionistic detail, incisioni series, oranges and roses, varying wood grains, barbizon school, light gold and magenta, decorative borders, applecore, oil painting, fruits and flowers, yellow background, light orange and magenta, expressionist: emotional intensity, installation-based, ultrafine detail, rusticcore"
data\DALL-E/art\Vincent_van_Gogh_357.jpg,Vincent_van_Gogh_357.jpg,,DALL-E,1,Vincent_van_Gogh_357,Vincent van Gogh,"Vincent van Gogh, Art, Surviving boots in front of an old rock, realist detail, oil portraiture, military and naval scenes, human-canvas integration, dieselpunk, socialist realism, dark chiaroscuro figurative paintings, war scenes, black and beige, several boots on a rock, light black and dark beige, trompe-l'œil illusionistic detail, dark reflections, rough clusters, dark gold and green, vintage boots sitting on the edge, post-apocalyptic themes, light bronze and black, dark green and dark beige"
